site,station_code,date_sampled,activity_type,latitude,longitude,component_short,component_long,result,remark,units,mdl,pql,mrl,dilution,date_received,date_analyzed,test_comments,analysis_method,lab_id,lab_accreditation_authority,laboratory,rq_number,WBID,REGsites
River North,GTMRNNUT,2017-09-20T12:09:00Z,Sample,30.022421,-81.327722,CHLb_Tri_N,Chlorophyll b (Trichromatic),10,U,ug/L,NA,NA,NA,NA,NA,NA,NA,SM 10200 H,E82502,NELAC,ALS Environmental,NA,River,Excluded
River North,GTMRNNUT,2018-05-30T11:28:00Z,Field,30.022421,-81.327722,SALT,Salinity,30.76,NA,ppt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
River North,GTMRNNUT,2018-05-30T11:28:00Z,Field,30.022421,-81.327722,SECCHI,Secchi Disk,0.8,NA,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
River North,GTMRNNUT,2018-11-07T10:15:00Z,Sample,30.022421,-81.327722,PHEA,Pheophytin a,3.5,=,ug/L,1,NA,1,TRUE,NA,NA,NA,SM 10200 H,E82502,NELAC,ALS Environmental,NA,River,Excluded
River North,GTMRNNUT,2018-11-07T10:15:00Z,Sample,30.022421,-81.327722,TP,Total Phosphorus,0.0712,=,mg/L,1,NA,1,TRUE,NA,NA,NA,365.1,E82502,NELAC,ALS Environmental,NA,River,Excluded
River North,GTMRNNUT,2017-10-18T11:18:00Z,Sample,30.022421,-81.327722,CHLc_Tri_N,Chlorophyll c (Trichromatic),4,U,ug/L,NA,NA,NA,NA,NA,NA,NA,SM 10200 H,E82502,NELAC,ALS Environmental,NA,River,Excluded
River North,GTMRNNUT,2018-07-11T10:20:00Z,Sample,30.022421,-81.327722,TP,Total Phosphorus,0.0944,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,EPA 365.1 Rev. 2.0,E82502,NELAC,ALS Environmental,NA,River,Excluded
River North,GTMRNNUT,2018-10-22T09:46:00Z,Sample,30.022421,-81.327722,CHLa_UnC,"Chlorophyll a, Uncorrected (Trichromatic)",12.4,NA,ug/L,NA,NA,NA,NA,NA,NA,NA,SM 10200 H,E82502,NELAC,ALS Environmental,NA,River,Excluded
River North,GTMRNNUT,2017-10-18T11:18:00Z,Field,30.022421,-81.327722,WIND_S,Wind Speed,23.48745,calculated from mph (mph*2.2369),m/s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
River North,GTMRNNUT,2018-07-11T10:20:00Z,Sample,30.022421,-81.327722,FECCOL,"Coliform, Fecal",10,B,CFU/100mL,NA,NA,NA,NA,NA,NA,NA,SM 9222 D,E82502,NELAC,ALS Environmental,NA,River,Excluded
River North,GTMRNNUT,2018-07-11T10:20:00Z,Sample,30.022421,-81.327722,ENTERO,Enterococcus,20,NA,MPN/100mL,NA,NA,NA,NA,NA,NA,NA,ASTM D6503,E82502,NELAC,ALS Environmental,NA,River,Excluded
River North,GTMRNNUT,2017-09-20T12:09:00Z,Field,30.022421,-81.327722,SECCHI,Secchi Disk,0.42,NA,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
River North,GTMRNNUT,2018-03-28T08:50:00Z,Field,30.022421,-81.327722,DO,Dissolved oxygen,5.56,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
River North,GTMRNNUT,2019-01-22T11:30:00Z,Field,NA,NA,ATEMP,Air temperature,13.05556,converted from 55.5 F,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
River North,GTMRNNUT,2018-02-14T09:21:00Z,Field,30.022421,-81.327722,DO,Dissolved oxygen,7.18,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
River North,GTMRNNUT,2018-02-14T09:21:00Z,Sample,30.022421,-81.327722,NH4_N,"Ammonia as Nitrogen, Dissolved",0.103,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,EPA 350.1 Rev. 2.0,E82502,NELAC,ALS Environmental,NA,River,Excluded
River North,GTMRNNUT,2018-01-17T10:51:00Z,Field,30.022421,-81.327722,SECCHI,Secchi Disk,1.2,NA,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
River North,GTMRNNUT,2017-12-13T12:52:00Z,Sample,30.022421,-81.327722,TKN,Kjeldahl Nitrogen,1.08,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,EPA 351.2 Rev. 2.0,E82502,NELAC,ALS Environmental,NA,River,Excluded
River North,GTMRNNUT,2018-02-14T09:21:00Z,Field,30.022421,-81.327722,DO_p,"Dissolved oxygen, percent saturation",83.9,NA,%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
River North,GTMRNNUT,2018-02-14T09:21:00Z,Sample,30.022421,-81.327722,CHLb_Tri_N,Chlorophyll b (Trichromatic),2,U,ug/L,NA,NA,NA,NA,NA,NA,NA,SM 10200 H,E82502,NELAC,ALS Environmental,NA,River,Excluded
River North,GTMRNNUT,2018-06-11T09:30:00Z,Sample,30.022421,-81.327722,FECCOL,"Coliform, Fecal",20,B,CFU/100mL,NA,NA,NA,NA,NA,NA,NA,SM 9222 D,E82502,NELAC,ALS Environmental,NA,River,Excluded
River North,GTMRNNUT,2019-02-04T10:49:00Z,Field,NA,NA,WIND_D,Wind Direction,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
River North,GTMRNNUT,2018-04-24T08:03:00Z,Field,30.022421,-81.327722,SALT,Salinity,25.21,NA,ppt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
River North,GTMRNNUT,2018-03-28T08:50:00Z,Sample,30.022421,-81.327722,TP,Total Phosphorus,0.0558,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,EPA 365.1 Rev. 2.0,E82502,NELAC,ALS Environmental,NA,River,Excluded
River North,GTMRNNUT,2018-06-11T09:30:00Z,Field,30.022421,-81.327722,DO,Dissolved oxygen,2.59,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
River North,GTMRNNUT,2018-05-30T11:28:00Z,Field,30.022421,-81.327722,ATEMP,Air temperature,26.8,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
River North,GTMRNNUT,2018-01-17T10:51:00Z,Field,30.022421,-81.327722,SpCond,Specific Conductance,36902,NA,uS/cm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
River North,GTMRNNUT,2018-01-17T10:51:00Z,Field,30.022421,-81.327722,pH,pH,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
River North,GTMRNNUT,2018-02-14T09:21:00Z,Field,30.022421,-81.327722,SALT,Salinity,19.54,NA,ppt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
River North,GTMRNNUT,2018-02-14T09:21:00Z,Sample,30.022421,-81.327722,DTKN,"Kjeldahl Nitrogen, Dissolved",1.05,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,EPA 351.2 Rev. 2.0,E82502,NELAC,ALS Environmental,NA,River,Excluded
River North,GTMRNNUT,2018-01-17T10:51:00Z,Field,30.022421,-81.327722,DO_p,"Dissolved oxygen, percent saturation",74.9,NA,%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
River North,GTMRNNUT,2018-05-30T11:28:00Z,Sample,30.022421,-81.327722,CHLa_C,"Chlorophyll a, Corrected (Monochromatic)",58.5,NA,ug/L,NA,NA,NA,NA,NA,NA,NA,SM 10200 H,E82502,NELAC,ALS Environmental,NA,River,Excluded
River North,GTMRNNUT,2018-04-24T08:03:00Z,Field,30.022421,-81.327722,WTEM,Water temperature,22,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
River North,GTMRNNUT,2018-05-30T11:28:00Z,Sample,30.022421,-81.327722,CHLa_UnC,"Chlorophyll a, Uncorrected (Trichromatic)",62.7,NA,ug/L,NA,NA,NA,NA,NA,NA,NA,SM 10200 H,E82502,NELAC,ALS Environmental,NA,River,Excluded
River North,GTMRNNUT,2018-04-24T08:03:00Z,Sample,30.022421,-81.327722,TKN,Kjeldahl Nitrogen,0.55,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,EPA 351.2 Rev. 2.0,E82502,NELAC,ALS Environmental,NA,River,Excluded
River North,GTMRNNUT,2017-12-13T12:52:00Z,Sample,30.022421,-81.327722,PHEA,Pheophytin a,4,U,ug/L,NA,NA,NA,NA,NA,NA,NA,SM 10200 H,E82502,NELAC,ALS Environmental,NA,River,Excluded
River North,GTMRNNUT,2018-04-24T08:03:00Z,Field,30.022421,-81.327722,SECCHI,Secchi Disk,0.8,NA,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
River North,GTMRNNUT,2018-05-30T11:28:00Z,Sample,30.022421,-81.327722,TKN,Kjeldahl Nitrogen,1.22,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,EPA 351.2 Rev. 2.0,E82502,NELAC,ALS Environmental,NA,River,Excluded
River North,GTMRNNUT,2018-05-30T11:28:00Z,Sample,30.022421,-81.327722,DTKN,"Kjeldahl Nitrogen, Dissolved",0.5,I,mg/L,NA,NA,NA,NA,NA,NA,NA,EPA 351.2 Rev. 2.0,E82502,NELAC,ALS Environmental,NA,River,Excluded
River North,GTMRNNUT,2018-05-30T11:28:00Z,Field,30.022421,-81.327722,WIND_S,Wind Speed,2.1,NA,m/s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
River North,GTMRNNUT,2018-05-30T11:28:00Z,Field,30.022421,-81.327722,WIND_D,Wind Direction,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
River North,GTMRNNUT,2018-01-17T10:51:00Z,Sample,30.022421,-81.327722,DTKN,"Kjeldahl Nitrogen, Dissolved",0.47,I,mg/L,NA,NA,NA,NA,NA,NA,NA,EPA 351.2 Rev. 2.0,E82502,NELAC,ALS Environmental,NA,River,Excluded
River North,GTMRNNUT,2018-06-11T09:30:00Z,Sample,30.022421,-81.327722,NH4_N,"Ammonia as Nitrogen, Dissolved",0.168,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,EPA 350.1 Rev. 2.0,E82502,NELAC,ALS Environmental,NA,River,Excluded
River North,GTMRNNUT,2018-04-24T08:03:00Z,Sample,30.022421,-81.327722,OD664b/OD665a,OD664b/OD665a,1.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,SM 10200 H,E82502,NELAC,ALS Environmental,NA,River,Excluded
River North,GTMRNNUT,2018-06-11T09:30:00Z,Sample,30.022421,-81.327722,TP,Total Phosphorus,0.151,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,EPA 365.1 Rev. 2.0,E82502,NELAC,ALS Environmental,NA,River,Excluded
River North,GTMRNNUT,2018-07-11T10:20:00Z,Sample,30.022421,-81.327722,NH4_N,"Ammonia as Nitrogen, Dissolved",0.08,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,EPA 350.1 Rev. 2.0,E82502,NELAC,ALS Environmental,NA,River,Excluded
River North,GTMRNNUT,2018-04-24T08:03:00Z,Field,30.022421,-81.327722,SpCond,Specific Conductance,39521,NA,uS/cm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
River North,GTMRNNUT,2018-04-24T08:03:00Z,Field,30.022421,-81.327722,pH,pH,6.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
River North,GTMRNNUT,2018-04-24T08:03:00Z,Field,30.022421,-81.327722,DO,Dissolved oxygen,4.81,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
River North,GTMRNNUT,2018-11-07T10:15:00Z,Field,30.022421,-81.327722,ATEMP,Air temperature,29.1,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
River North,GTMRNNUT,2018-04-24T08:03:00Z,Field,30.022421,-81.327722,DO_p,"Dissolved oxygen, percent saturation",64.4,NA,%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
River North,GTMRNNUT,2018-07-11T10:20:00Z,Sample,30.022421,-81.327722,CHLa_UnC,"Chlorophyll a, Uncorrected (Trichromatic)",18.4,NA,ug/L,NA,NA,NA,NA,NA,NA,NA,SM 10200 H,E82502,NELAC,ALS Environmental,NA,River,Excluded
River North,GTMRNNUT,2018-01-17T10:51:00Z,Field,30.022421,-81.327722,WTEM,Water temperature,11.7,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
River North,GTMRNNUT,2018-02-14T09:21:00Z,Field,30.022421,-81.327722,SpCond,Specific Conductance,31330,NA,uS/cm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
River North,GTMRNNUT,2018-06-11T09:30:00Z,Sample,30.022421,-81.327722,DTKN,"Kjeldahl Nitrogen, Dissolved",1.04,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,EPA 351.2 Rev. 2.0,E82502,NELAC,ALS Environmental,NA,River,Excluded
River North,GTMRNNUT,2018-01-17T10:51:00Z,Sample,30.022421,-81.327722,TKN,Kjeldahl Nitrogen,0.56,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,EPA 351.2 Rev. 2.0,E82502,NELAC,ALS Environmental,NA,River,Excluded
River North,GTMRNNUT,2018-02-14T09:21:00Z,Field,30.022421,-81.327722,SECCHI,Secchi Disk,0.8,NA,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
River North,GTMRNNUT,2018-04-24T08:03:00Z,Sample,30.022421,-81.327722,CHLc_Tri_N,Chlorophyll c (Trichromatic),2,U,ug/L,NA,NA,NA,NA,NA,NA,NA,SM 10200 H,E82502,NELAC,ALS Environmental,NA,River,Excluded
River North,GTMRNNUT,2017-12-13T12:52:00Z,Sample,30.022421,-81.327722,CHLa_UnC,"Chlorophyll a, Uncorrected (Trichromatic)",18.5,NA,ug/L,NA,NA,NA,NA,NA,NA,NA,SM 10200 H,E82502,NELAC,ALS Environmental,NA,River,Excluded
River North,GTMRNNUT,2018-02-14T09:21:00Z,Sample,30.022421,-81.327722,CHLa_UnC,"Chlorophyll a, Uncorrected (Trichromatic)",9.8,NA,ug/L,NA,NA,NA,NA,NA,NA,NA,SM 10200 H,E82502,NELAC,ALS Environmental,NA,River,Excluded
River North,GTMRNNUT,2018-02-14T09:21:00Z,Sample,30.022421,-81.327722,CHLc_Tri_N,Chlorophyll c (Trichromatic),2,U,ug/L,NA,NA,NA,NA,NA,NA,NA,SM 10200 H,E82502,NELAC,ALS Environmental,NA,River,Excluded
River North,GTMRNNUT,2018-05-30T11:28:00Z,Sample,30.022421,-81.327722,CHLc_Tri_N,Chlorophyll c (Trichromatic),9.8,NA,ug/L,NA,NA,NA,NA,NA,NA,NA,SM 10200 H,E82502,NELAC,ALS Environmental,NA,River,Excluded
River North,GTMRNNUT,2019-02-04T10:49:00Z,Field,NA,NA,ATEMP,Air temperature,14.3,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
River North,GTMRNNUT,2018-11-07T10:15:00Z,Field,30.022421,-81.327722,WIND_S,Wind Speed,0.4,NA,m/s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
River North,GTMRNNUT,2018-03-28T08:50:00Z,Sample,30.022421,-81.327722,NO23F,Nitrate+Nitrite,0.053,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,EPA 353.2 Rev. 2.0,E82502,NELAC,ALS Environmental,NA,River,Excluded
River North,GTMRNNUT,2018-07-11T10:20:00Z,Sample,30.022421,-81.327722,CHLb_Tri_N,Chlorophyll b (Trichromatic),2,U,ug/L,NA,NA,NA,NA,NA,NA,NA,SM 10200 H,E82502,NELAC,ALS Environmental,NA,River,Excluded
River North,GTMRNNUT,2019-02-04T10:49:00Z,Field,NA,NA,DO,Dissolved oxygen,7.04,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
River North,GTMRNNUT,2018-02-14T09:21:00Z,Field,30.022421,-81.327722,pH,pH,6.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
River North,GTMRNNUT,2018-04-24T08:03:00Z,Sample,30.022421,-81.327722,FECCOL,"Coliform, Fecal",50,B,CFU/100mL,NA,NA,NA,NA,NA,NA,NA,SM 9222 D,E82502,NELAC,ALS Environmental,NA,River,Excluded
River North,GTMRNNUT,2018-02-14T09:21:00Z,Sample,30.022421,-81.327722,TKN,Kjeldahl Nitrogen,0.78,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,EPA 351.2 Rev. 2.0,E82502,NELAC,ALS Environmental,NA,River,Excluded
River North,GTMRNNUT,2018-11-07T10:15:00Z,Field,30.022421,-81.327722,pH,pH,7.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
River North,GTMRNNUT,2017-11-02T11:40:00Z,Field,30.022421,-81.327722,ATEMP,Air temperature,27.222222222222225,calculated from F,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
River North,GTMRNNUT,2018-11-07T10:15:00Z,Field,30.022421,-81.327722,DO,Dissolved oxygen,3.8,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
River North,GTMRNNUT,2018-11-07T10:15:00Z,Field,30.022421,-81.327722,DO_p,"Dissolved oxygen, percent saturation",53.8,NA,%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
River North,GTMRNNUT,2018-11-07T10:15:00Z,Field,30.022421,-81.327722,SALT,Salinity,28.19,NA,ppt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
River North,GTMRNNUT,2018-02-14T09:21:00Z,Sample,30.022421,-81.327722,PHEA,Pheophytin a,2,U,ug/L,NA,NA,NA,NA,NA,NA,NA,SM 10200 H,E82502,NELAC,ALS Environmental,NA,River,Excluded
River North,GTMRNNUT,2019-02-04T10:49:00Z,Field,NA,NA,SECCHI,Secchi Disk,1,NA,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
River North,GTMRNNUT,2019-02-04T10:49:00Z,Field,NA,NA,WDEPTH,Water Depth,1.70688,converted from ft (ft/3.28),m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
River North,GTMRNNUT,2018-03-28T08:50:00Z,Sample,30.022421,-81.327722,FECCOL,"Coliform, Fecal",2,U,CFU/100mL,NA,NA,NA,NA,NA,NA,NA,SM 9222 D,E82502,NELAC,ALS Environmental,NA,River,Excluded
River North,GTMRNNUT,2018-05-30T11:28:00Z,Sample,30.022421,-81.327722,NH4_N,"Ammonia as Nitrogen, Dissolved",0.029,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,EPA 350.1 Rev. 2.0,E82502,NELAC,ALS Environmental,NA,River,Excluded
River North,GTMRNNUT,2019-02-04T10:49:00Z,Field,NA,NA,DO_p,"Dissolved oxygen, percent saturation",78.4,NA,%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
River North,GTMRNNUT,2019-01-22T11:30:00Z,Field,NA,NA,WIND_S,Wind Speed,1.61,NA,m/s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
River North,GTMRNNUT,2018-04-24T08:03:00Z,Sample,30.022421,-81.327722,ENTERO,Enterococcus,73,NA,MPN/100mL,NA,NA,NA,NA,NA,NA,NA,ASTM D6503,E82502,NELAC,ALS Environmental,NA,River,Excluded
River North,GTMRNNUT,2019-01-22T11:30:00Z,Field,NA,NA,WIND_D,Wind Direction,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
River North,GTMRNNUT,2018-07-11T10:20:00Z,Sample,30.022421,-81.327722,TKN,Kjeldahl Nitrogen,1.16,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,EPA 351.2 Rev. 2.0,E82502,NELAC,ALS Environmental,NA,River,Excluded
River North,GTMRNNUT,2018-07-11T10:20:00Z,Sample,30.022421,-81.327722,DTKN,"Kjeldahl Nitrogen, Dissolved",0.89,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,EPA 351.2 Rev. 2.0,E82502,NELAC,ALS Environmental,NA,River,Excluded
River North,GTMRNNUT,2019-01-22T11:30:00Z,Field,NA,NA,SECCHI,Secchi Disk,1,NA,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
River North,GTMRNNUT,2019-01-22T11:30:00Z,Field,NA,NA,WDEPTH,Water Depth,1.8288,converted from ft (ft/3.28),m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
River North,GTMRNNUT,2019-02-04T10:49:00Z,Field,NA,NA,WIND_S,Wind Speed,1.6,NA,m/s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
River North,GTMRNNUT,2017-12-13T12:52:00Z,Sample,30.022421,-81.327722,CHLc_Tri_N,Chlorophyll c (Trichromatic),4,U,ug/L,NA,NA,NA,NA,NA,NA,NA,SM 10200 H,E82502,NELAC,ALS Environmental,NA,River,Excluded
River North,GTMRNNUT,2018-01-17T10:51:00Z,Field,30.022421,-81.327722,WIND_D,Wind Direction,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
River North,GTMRNNUT,2018-02-14T09:21:00Z,Sample,30.022421,-81.327722,ENTERO,Enterococcus,85,NA,MPN/100mL,NA,NA,NA,NA,NA,NA,NA,ASTM D6503,E82502,NELAC,ALS Environmental,NA,River,Excluded
River North,GTMRNNUT,2018-03-28T08:50:00Z,Field,30.022421,-81.327722,pH,pH,7.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
River North,GTMRNNUT,2018-02-14T09:21:00Z,Field,30.022421,-81.327722,WIND_D,Wind Direction,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
River North,GTMRNNUT,2017-12-13T12:52:00Z,Field,30.022421,-81.327722,SALT,Salinity,10.06,NA,ppt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
River North,GTMRNNUT,2018-07-11T10:20:00Z,Sample,30.022421,-81.327722,CHLc_Tri_N,Chlorophyll c (Trichromatic),3.3,NA,ug/L,NA,NA,NA,NA,NA,NA,NA,SM 10200 H,E82502,NELAC,ALS Environmental,NA,River,Excluded
River North,GTMRNNUT,2018-02-14T09:21:00Z,Sample,30.022421,-81.327722,TP,Total Phosphorus,0.0617,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,EPA 365.1 Rev. 2.0,E82502,NELAC,ALS Environmental,NA,River,Excluded
River North,GTMRNNUT,2017-12-13T12:52:00Z,Field,30.022421,-81.327722,DO,Dissolved oxygen,11.58,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
River North,GTMRNNUT,2018-02-14T09:21:00Z,Sample,30.022421,-81.327722,NO23F,Nitrate+Nitrite,0.037,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,EPA 353.2 Rev. 2.0,E82502,NELAC,ALS Environmental,NA,River,Excluded
River North,GTMRNNUT,2018-03-28T08:50:00Z,Field,30.022421,-81.327722,ATEMP,Air temperature,19.4,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
River North,GTMRNNUT,2018-01-17T10:51:00Z,Field,30.022421,-81.327722,WIND_S,Wind Speed,13.421399999999998,calculated from mph (mph*2.2369),m/s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
River North,GTMRNNUT,2018-02-14T09:21:00Z,Field,30.022421,-81.327722,ATEMP,Air temperature,15.333333333333334,calculated from F,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
River North,GTMRNNUT,2018-04-24T08:03:00Z,Sample,30.022421,-81.327722,DTKN,"Kjeldahl Nitrogen, Dissolved",0.57,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,EPA 351.2 Rev. 2.0,E82502,NELAC,ALS Environmental,NA,River,Excluded
River North,GTMRNNUT,2018-05-30T11:28:00Z,Sample,30.022421,-81.327722,PHEA,Pheophytin a,3.4,U,ug/L,NA,NA,NA,NA,NA,NA,NA,SM 10200 H,E82502,NELAC,ALS Environmental,NA,River,Excluded
River North,GTMRNNUT,2018-05-30T11:28:00Z,Sample,30.022421,-81.327722,TN,Total Nitrogen,1.27,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,Calculation,E82502,NELAC,ALS Environmental,NA,River,Excluded
River North,GTMRNNUT,2018-07-11T10:20:00Z,Sample,30.022421,-81.327722,OD664b/OD665a,OD664b/OD665a,1.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,SM 10200 H,E82502,NELAC,ALS Environmental,NA,River,Excluded
River North,GTMRNNUT,2017-12-13T12:52:00Z,Field,30.022421,-81.327722,pH,pH,7.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
River North,GTMRNNUT,2018-03-28T08:50:00Z,Field,30.022421,-81.327722,SALT,Salinity,28.76,NA,ppt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
River North,GTMRNNUT,2018-01-17T10:51:00Z,Field,30.022421,-81.327722,DO,Dissolved oxygen,7.01,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
River North,GTMRNNUT,2018-01-17T10:51:00Z,Sample,30.022421,-81.327722,NH4_N,"Ammonia as Nitrogen, Dissolved",0.044,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,EPA 350.1 Rev. 2.0,E82502,NELAC,ALS Environmental,NA,River,Excluded
River North,GTMRNNUT,2017-12-13T12:52:00Z,Sample,30.022421,-81.327722,TN,Total Nitrogen,1.09,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,Calculation,E82502,NELAC,ALS Environmental,NA,River,Excluded
River North,GTMRNNUT,2018-03-28T08:50:00Z,Field,30.022421,-81.327722,WIND_D,Wind Direction,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
River North,GTMRNNUT,2017-12-13T12:52:00Z,Sample,30.022421,-81.327722,FECCOL,"Coliform, Fecal",6,B,CFU/100mL,NA,NA,NA,NA,NA,NA,NA,SM 9222 D,E82502,NELAC,ALS Environmental,NA,River,Excluded
River North,GTMRNNUT,2018-01-17T10:51:00Z,Field,30.022421,-81.327722,ATEMP,Air temperature,15.055555555555557,calculated from F,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
River North,GTMRNNUT,2018-05-30T11:28:00Z,Sample,30.022421,-81.327722,CHLb_Tri_N,Chlorophyll b (Trichromatic),3.4,U,ug/L,NA,NA,NA,NA,NA,NA,NA,SM 10200 H,E82502,NELAC,ALS Environmental,NA,River,Excluded
